snapshot_date,rank,name,symbol,market_cap,price,circulating,volume_24h
2021-11-01,36,MANADecentraland,MANA,"$5,538,261,527.39",$3.0481,"1,816,937,591 MANA *","$7,550,437,208.57"
2021-11-01,27,FILFilecoin,FIL,"$7,616,141,923.92",$63.93,"119,137,371 FIL","$589,412,734.39"
2021-11-01,34,BTCBBitcoin BEP2,BTCB,"$6,414,973,751.68","$61,037.91","105,098 BTCB *","$62,681,503.77"
2021-11-01,28,THETATHETA,THETA,"$7,331,012,993.71",$7.3310,"1,000,000,000 THETA *","$413,709,863.47"
2021-11-01,29,TRXTRON,TRX,"$7,205,259,480.01",$0.1005,"71,659,657,369 TRX *","$1,724,266,846.93"
2021-11-01,30,FTTFTX Token,FTT,"$7,105,001,462.56",$59.13,"120,148,849 FTT *","$245,339,304.51"
2021-11-01,26,ICPInternet Computer,ICP,"$8,188,118,397.69",$46.93,"174,464,840 ICP *","$392,880,478.17"
2021-11-01,32,FTMFantom,FTM,"$6,881,893,063.97",$2.7041,"2,545,006,273 FTM *","$593,534,901.92"
2021-11-01,33,DAIDai,DAI,"$6,481,029,084.73",$1.0009,"6,474,951,714 DAI *","$867,659,184.94"
2021-11-01,35,HBARHedera,HBAR,"$6,012,225,674.06",$0.4003,"15,018,941,582 HBAR *","$222,631,417.09"
2021-11-08,73,ZECZcash,ZEC,"$2,230,204,769.69",$170.97,"13,044,556 ZEC","$243,529,300.24"
2021-11-08,68,HOTHolo,HOT,"$2,559,693,294.02",$0.0148,"172,895,870,443 HOT *","$250,617,384.31"
2021-11-08,69,KDAKadena,KDA,"$2,471,002,880.73",$15.74,"157,025,744 KDA","$219,410,584.08"
2021-11-08,51,XECeCash,XEC,"$3,730,739,319.38",$0.0001975,"18,891,529,673,313 XEC","$152,237,987.62"
2021-11-08,71,SANDThe Sandbox,SAND,"$2,294,457,154.20",$2.5716,"892,246,119 SAND *","$827,078,164.69"
2021-11-08,72,CELOCelo,CELO,"$2,237,650,463.05",$6.4430,"347,297,758 CELO *","$52,502,675.00"
2021-11-08,65,ENJEnjin Coin,ENJ,"$2,645,808,000.69",$3.1711,"834,340,660 ENJ *","$461,398,569.91"
2021-11-08,67,AMPAmp,AMP,"$2,608,573,611.05",$0.06177,"42,227,702,186 AMP","$85,124,205.13"
2021-11-08,70,OMGOMG Network,OMG,"$2,449,674,582.16",$17.47,"140,245,398 OMG *","$2,178,893,534.26"
2021-11-08,66,ARArweave,AR,"$2,640,072,447.79",$79.06,"33,394,701 AR *","$83,954,213.73"
2021-11-08,74,DASHDash,DASH,"$2,209,459,208.75",$212.02,"10,421,192 DASH","$362,787,707.24"
2021-11-08,58,QNTQuant,QNT,"$3,077,540,295.27",$254.92,"12,072,738 QNT *","$76,974,871.36"
2021-11-08,62,LRCLoopring,LRC,"$2,696,187,952.90",$2.0347,"1,325,130,570 LRC *","$3,718,326,308.19"
2021-11-08,60,CHZChiliz,CHZ,"$2,857,843,716.63",$0.481,"5,941,088,089 CHZ *","$495,578,675.57"
2021-11-08,59,STXStacks,STX,"$2,958,867,687.85",$2.3069,"1,282,633,957 STX *","$409,017,575.82"
2021-11-08,57,LEOUNUS SED LEO,LEO,"$3,126,198,484.60",$3.2771,"953,954,130 LEO *","$2,886,860.35"
2021-11-08,56,MKRMaker,MKR,"$3,274,048,385.82","$3,302.69","991,328 MKR *","$282,251,615.66"
2021-11-08,55,BSVBitcoin SV,BSV,"$3,358,929,904.84",$177.80,"18,891,495 BSV","$292,218,963.63"
2021-11-08,54,ONEHarmony,ONE,"$3,504,586,809.63",$0.3249,"10,787,349,183 ONE *","$243,341,989.83"
2021-11-08,53,RUNETHORChain,RUNE,"$3,546,940,316.91",$13.74,"258,210,215 RUNE *","$108,225,627.68"
2021-11-08,63,WAVESWaves,WAVES,"$2,723,330,506.65",$25.54,"106,645,876 WAVES *","$95,354,078.14"
2021-11-08,64,BTTBitTorrent,BTT,"$2,685,726,948.27",$0.00407,"659,952,625,000 BTT *","$520,957,927.17"
2021-11-08,76,TFUELTheta Fuel,TFUEL,"$2,039,147,506.16",$0.3847,"5,301,214,400 TFUEL *","$67,479,214.96"
2021-11-08,88,SCRTSecret,SCRT,"$1,404,032,329.82",$9.3717,"149,815,729 SCRT *","$21,121,785.26"
2021-11-08,78,KCSKuCoin Token,KCS,"$1,881,868,602.03",$23.49,"80,118,638 KCS *","$128,182,643.16"
2021-11-08,89,RVNRavencoin,RVN,"$1,370,974,487.65",$0.1365,"10,044,460,000 RVN","$87,955,710.71"
2021-11-08,92,ZILZilliqa,ZIL,"$1,335,971,542.69",$0.1116,"11,974,436,442 ZIL","$98,323,251.27"
2021-11-08,93,YFIyearn.finance,YFI,"$1,308,045,407.64","$35,702.15","36,638 YFI *","$188,421,339.29"
2021-11-08,94,MINAMina,MINA,"$1,258,323,732.98",$4.3733,"287,730,168 MINA *","$68,798,137.85"
2021-11-08,100,XDCXDC Network,XDC,"$1,135,378,833.04",$0.09227,"12,305,012,699 XDC","$6,432,784.31"
2021-11-08,96,PERPPerpetual Protocol,PERP,"$1,235,988,777.40",$17.99,"68,700,000 PERP *","$53,040,303.04"
2021-11-08,97,BTGBitcoin Gold,BTG,"$1,211,581,188.79",$69.18,"17,513,924 BTG","$181,827,248.30"
2021-11-08,98,SNXSynthetix,SNX,"$1,204,350,793.00",$10.49,"114,841,533 SNX *","$101,707,034.32"
2021-11-08,99,TELTelcoin,TEL,"$1,171,845,594.59",$0.0213,"55,027,110,195 TEL *","$28,704,367.76"
2021-11-08,77,BATBasic Attention Token,BAT,"$1,894,040,595.87",$1.2696,"1,491,852,436 BAT *","$1,110,155,762.45"
2021-11-08,61,USTTerraUSD,UST,"$2,879,684,244.62",$1.0027,"2,871,990,190 UST *","$128,477,500.34"
2021-11-08,91,REVRevain,REV,"$1,335,015,667.61",$0.01569,"85,061,485,690 REV *","$2,888,727.84"
2021-11-08,90,AUDIOAudius,AUDIO,"$1,351,090,571.07",$2.6803,"504,078,968 AUDIO *","$34,222,589.97"
2021-11-08,87,ICXICON,ICX,"$1,440,958,051.49",$2.1387,"673,760,571 ICX *","$70,497,279.78"
2021-11-08,86,DCRDecred,DCR,"$1,463,319,668.75",$108.56,"13,478,810 DCR","$10,510,212.81"
2021-11-08,85,SUSHISushiSwap,SUSHI,"$1,566,943,353.46",$12.31,"127,244,443 SUSHI *","$196,045,688.40"
2021-11-08,84,QTUMQtum,QTUM,"$1,682,766,581.53",$17.03,"98,802,767 QTUM *","$401,151,721.60"
2021-11-08,83,HTHuobi Token,HT,"$1,723,358,037.47",$10.65,"161,829,295 HT *","$112,680,693.30"
2021-11-08,82,XEMNEM,XEM,"$1,841,416,133.04",$0.2046,"8,999,999,999 XEM *","$211,878,750.50"
2021-11-08,81,OKBOKB,OKB,"$1,876,303,946.27",$31.27,"60,000,000 OKB *","$820,415,171.56"
2021-11-08,80,NEXONexo,NEXO,"$1,861,388,404.43",$3.3239,"560,000,011 NEXO *","$17,096,127.34"
2021-11-08,52,NEONeo,NEO,"$3,566,591,989.96",$50.56,"70,538,831 NEO *","$510,959,422.58"
2021-11-08,79,CRVCurve DAO Token,CRV,"$1,915,159,255.46",$4.6317,"413,487,283 CRV *","$399,708,419.11"
2021-11-08,75,COMPCompound,COMP,"$2,167,036,140.74",$360.04,"6,018,895 COMP *","$146,748,681.59"
2021-11-08,95,TUSDTrueUSD,TUSD,"$1,251,239,109.23",$0.9999,"1,251,303,620 TUSD *","$133,449,380.14"
2021-11-08,42,MANADecentraland,MANA,"$4,899,042,774.46",$2.6963,"1,816,929,491 MANA *","$1,055,546,303.94"
2021-11-08,12,LUNATerra,LUNA,"$21,611,655,257.22",$54.16,"399,050,028LUNA*","$983,210,920.69"
2021-11-08,22,VETVeChain,VET,"$11,299,067,496.49",$0.1757,"64,315,576,989 VET *","$1,212,996,945.03"
2021-11-08,21,BCHBitcoin Cash,BCH,"$12,072,800,029.23",$638.94,"18,894,988 BCH","$1,557,616,519.02"
2021-11-08,20,ALGOAlgorand,ALGO,"$12,798,827,748.30",$2.0538,"6,231,740,583ALGO*","$598,547,947.63"
2021-11-08,19,MATICPolygon,MATIC,"$12,978,615,205.82",$1.8940,"6,852,318,734MATIC*","$1,041,094,530.74"
2021-11-08,18,BUSDBinance USD,BUSD,"$13,581,820,073.00",$0.9997,"13,585,508,855BUSD*","$7,222,329,359.12"
2021-11-08,17,LTCLitecoin,LTC,"$15,763,973,322.68",$228.70,"68,929,758LTC","$3,069,524,133.77"
2021-11-08,16,WBTCWrapped Bitcoin,WBTC,"$15,883,105,422.40","$67,549.23","235,134WBTC*","$785,916,796.36"
2021-11-08,15,LINKChainlink,LINK,"$15,997,932,073.34",$34.48,"464,009,554LINK*","$1,362,690,316.06"
2021-11-08,14,UNIUniswap,UNI,"$16,476,135,907.76",$26.25,"627,596,089UNI*","$345,765,449.82"
2021-11-08,13,AVAXAvalanche,AVAX,"$20,086,784,069.57",$91.18,"220,286,577AVAX*","$1,954,611,680.52"
2021-11-08,24,ICPInternet Computer,ICP,"$9,608,582,066.22",$54.76,"175,472,524 ICP *","$818,284,613.34"
2021-11-08,11,SHIBSHIBA INU,SHIB,"$30,350,374,972.25",$0.00005527,"549,095,509,738,353SHIB*","$4,496,482,335.32"
2021-11-08,6,ADACardano,ADA,"$70,710,468,517.60",$2.1244,"33,284,618,187ADA","$3,157,370,459.69"
2021-11-08,3,BNBBinance Coin,BNB,"$109,140,493,552.58",$654.32,"166,801,148BNB*","$2,828,112,534.46"
2021-11-08,4,SOLSolana,SOL,"$75,198,457,438.49",$248.47,"302,649,460SOL*","$3,344,410,176.09"
2021-11-08,5,USDTTether,USDT,"$72,567,454,669.53",$1.0004,"72,535,304,635USDT*","$82,548,510,715.24"
2021-11-08,2,ETHEthereum,ETH,"$569,094,330,696.59","$4,812.09","118,263,501ETH","$19,290,896,266.78"
2021-11-08,7,XRPXRP,XRP,"$60,376,473,907.13",$1.2824,"47,081,679,946XRP*","$5,547,697,295.90"
2021-11-08,8,DOTPolkadot,DOT,"$52,685,834,984.13",$53.35,"987,579,315DOT*","$1,731,022,445.45"
2021-11-08,9,DOGEDogecoin,DOGE,"$37,282,199,614.75",$0.2824,"132,038,500,953DOGE","$4,093,381,449.92"
2021-11-08,10,USDCUSD Coin,USDC,"$34,340,631,539.00",$0.9998,"34,346,526,700USDC*","$5,334,534,826.73"
2021-11-08,23,CROCrypto.com Coin,CRO,"$9,960,693,808.01",$0.3943,"25,263,013,692 CRO *","$951,326,609.72"
2021-11-08,25,AXSAxie Infinity,AXS,"$9,339,968,557.51",$153.35,"60,907,500 AXS *","$797,576,508.04"
2021-11-08,37,EGLDElrond,EGLD,"$6,100,230,438.96",$309.54,"19,707,295 EGLD *","$129,173,665.72"
2021-11-08,26,XLMStellar,XLM,"$9,140,765,842.46",$0.3776,"24,206,632,085 XLM *","$640,416,167.51"
2021-11-08,50,MIOTAIOTA,MIOTA,"$3,852,694,263.33",$1.3861,"2,779,530,283 MIOTA *","$82,955,506.29"
2021-11-08,48,KSMKusama,KSM,"$4,084,646,088.20",$482.24,"8,470,098 KSM *","$197,707,765.23"
2021-11-08,47,FLOWFlow,FLOW,"$4,309,087,809.02",$13.93,"309,372,236 FLOW *","$145,865,805.02"
2021-11-08,46,HNTHelium,HNT,"$4,345,247,462.63",$42.73,"101,689,676 HNT","$105,239,312.25"
2021-11-08,45,AAVEAave,AAVE,"$4,399,292,385.00",$332.19,"13,243,463 AAVE *","$286,517,229.09"
2021-11-08,44,EOSEOS,EOS,"$4,677,227,219.40",$4.8580,"962,794,967 EOS *","$1,119,782,642.04"
2021-11-08,39,XTZTezos,XTZ,"$5,613,589,889.56",$6.4812,"866,136,157 XTZ *","$242,971,727.28"
2021-11-08,41,XMRMonero,XMR,"$4,954,014,102.71",$275.01,"18,014,104 XMR","$284,399,688.40"
2021-11-08,40,GRTThe Graph,GRT,"$5,348,035,021.17",$1.1341,"4,715,735,200 GRT *","$275,961,972.29"
2021-11-08,38,NEARNEAR Protocol,NEAR,"$5,729,443,890.49",$10.72,"534,354,642 NEAR *","$234,719,694.61"
2021-11-08,36,HBARHedera,HBAR,"$6,341,376,557.80",$0.4222,"15,018,941,582 HBAR *","$419,019,614.05"
2021-11-08,43,CAKEPancakeSwap,CAKE,"$4,831,208,307.93",$20.13,"240,025,400 CAKE *","$357,908,393.73"
2021-11-08,35,DAIDai,DAI,"$6,484,586,672.77",$1.0015,"6,474,951,714 DAI *","$873,622,180.34"
2021-11-08,34,BTCBBitcoin BEP2,BTCB,"$7,095,111,259.23","$67,502.42","105,109 BTCB *","$110,255,982.28"
2021-11-08,27,ATOMCosmos,ATOM,"$8,229,063,122.40",$36.70,"224,242,464 ATOM *","$500,178,417.57"
2021-11-08,33,ETCEthereum Classic,ETC,"$7,385,063,414.32",$56.43,"130,864,860 ETC","$1,015,816,115.01"
2021-11-08,32,FILFilecoin,FIL,"$7,795,174,270.80",$64.35,"121,135,212 FIL","$644,839,237.60"
2021-11-08,31,FTTFTX Token,FTT,"$7,844,291,622.28",$65.36,"120,014,732 FTT *","$384,854,574.74"
2021-11-08,30,TRXTRON,TRX,"$7,879,915,350.30",$0.11,"71,659,657,369 TRX *","$2,551,114,894.44"
2021-11-08,29,THETATHETA,THETA,"$7,860,967,168.83",$7.8610,"1,000,000,000 THETA *","$269,746,834.84"
2021-11-08,28,FTMFantom,FTM,"$8,052,403,792.30",$3.1640,"2,545,006,273 FTM *","$1,006,904,051.73"
2021-11-08,49,KLAYKlaytn,KLAY,"$4,040,535,801.52",$1.6031,"2,520,480,221 KLAY *","$115,188,280.09"
2021-11-08,1,BTCBitcoin,BTC,"$1,274,831,490,851.01","$67,566.83","18,867,712BTC","$41,125,608,330.40"
2021-11-15,69,AMPAmp,AMP,"$2,402,670,146.37",$0.0569,"42,227,702,186 AMP","$22,383,828.93"
2021-11-15,65,ENJEnjin Coin,ENJ,"$2,526,501,517.19",$3.0281,"834,340,660 ENJ *","$346,234,613.53"
2021-11-15,72,ARArweave,AR,"$2,189,116,864.15",$65.55,"33,394,701 AR *","$50,479,177.75"
2021-11-15,71,DASHDash,DASH,"$2,335,944,611.38",$223.93,"10,431,457 DASH","$332,157,117.78"
2021-11-15,66,BTTBitTorrent,BTT,"$2,508,322,488.57",$0.003801,"659,952,625,000 BTT *","$496,244,607.37"
2021-11-15,73,KCSKuCoin Token,KCS,"$2,112,325,072.70",$26.36,"80,118,638 KCS *","$95,432,243.20"
2021-11-15,68,SANDThe Sandbox,SAND,"$2,494,522,628.02",$2.7958,"892,246,119 SAND *","$818,744,818.21"
2021-11-15,67,WAVESWaves,WAVES,"$2,473,664,166.89",$23.18,"106,706,428 WAVES *","$85,306,439.16"
2021-11-15,70,HOTHolo,HOT,"$2,349,267,232.77",$0.01359,"172,895,870,443 HOT *","$237,900,994.02"
2021-11-15,64,ZECZcash,ZEC,"$2,555,433,496.84",$195.15,"13,094,669 ZEC","$344,577,170.25"
2021-11-15,63,LEOUNUS SED LEO,LEO,"$2,844,083,625.94",$2.9814,"953,954,130 LEO *","$2,492,726.04"
2021-11-15,75,CELOCelo,CELO,"$1,950,444,170.33",$5.6161,"347,297,758 CELO *","$42,570,330.51"
2021-11-15,61,KDAKadena,KDA,"$3,046,429,895.91",$19.35,"157,460,728 KDA","$91,738,244.56"
2021-11-15,60,ONEHarmony,ONE,"$3,127,413,667.24",$0.2897,"10,795,302,513 ONE *","$200,529,688.66"
2021-11-15,59,STXStacks,STX,"$3,112,870,461.98",$2.4232,"1,284,631,269 STX *","$132,312,228.00"
2021-11-15,58,RUNETHORChain,RUNE,"$3,121,861,416.23",$12.09,"258,210,215 RUNE *","$73,759,940.72"
2021-11-15,57,CHZChiliz,CHZ,"$3,179,714,129.26",$0.5352,"5,941,088,089 CHZ *","$810,404,571.29"
2021-11-15,56,BSVBitcoin SV,BSV,"$3,283,746,242.13",$173.76,"18,897,833 BSV","$184,481,610.31"
2021-11-15,55,QNTQuant,QNT,"$3,353,041,869.08",$277.74,"12,072,738 QNT *","$85,943,782.99"
2021-11-15,54,NEONeo,NEO,"$3,319,643,430.96",$47.06,"70,538,831 NEO *","$268,388,998.96"
2021-11-15,74,COMPCompound,COMP,"$1,998,818,535.43",$332.09,"6,018,895 COMP *","$140,682,215.15"
2021-11-15,53,KSMKusama,KSM,"$3,463,819,310.23",$408.95,"8,470,098 KSM *","$112,358,596.67"
2021-11-15,62,MKRMaker,MKR,"$2,991,851,207.24","$3,018.28","991,244 MKR *","$171,143,621.55"
2021-11-15,87,DCRDecred,DCR,"$1,530,697,104.23",$113.38,"13,500,227 DCR","$14,288,129.96"
2021-11-15,88,MINAMina,MINA,"$1,491,927,722.75",$5.0711,"294,199,642 MINA *","$114,627,297.81"
2021-11-15,52,XECeCash,XEC,"$3,662,536,521.04",$0.0001938,"18,897,985,923,313 XEC","$144,016,782.73"
2021-11-15,51,MIOTAIOTA,MIOTA,"$3,677,808,902.04",$1.3232,"2,779,530,283 MIOTA *","$57,846,820.29"
2021-11-15,94,RVNRavencoin,RVN,"$1,273,204,608.52",$0.1261,"10,094,605,000 RVN","$53,300,119.33"
2021-11-15,91,UMAUMA,UMA,"$1,307,929,712.83",$20.52,"63,724,410 UMA *","$607,234,621.40"
2021-11-15,92,REVRevain,REV,"$1,308,963,466.84",$0.01539,"85,061,485,690 REV *","$2,066,318.43"
2021-11-15,93,SUSHISushiSwap,SUSHI,"$1,314,437,572.04",$10.33,"127,244,443 SUSHI *","$186,149,771.05"
2021-11-15,99,BTGBitcoin Gold,BTG,"$1,145,208,142.50",$65.39,"17,513,924 BTG","$29,336,606.57"
2021-11-15,95,TUSDTrueUSD,TUSD,"$1,234,413,089.64",$0.9999,"1,234,496,925 TUSD *","$141,567,072.07"
2021-11-15,96,YFIyearn.finance,YFI,"$1,224,030,014.25","$33,409.01","36,638 YFI *","$234,032,134.05"
2021-11-15,97,ZILZilliqa,ZIL,"$1,217,875,559.53",$0.1014,"12,004,961,889 ZIL","$86,630,209.15"
2021-11-15,98,AUDIOAudius,AUDIO,"$1,201,784,655.84",$2.3841,"504,078,968 AUDIO *","$23,584,995.05"
2021-11-15,100,PERPPerpetual Protocol,PERP,"$1,129,993,067.89",$16.45,"68,700,000 PERP *","$48,301,518.52"
2021-11-15,90,WAXPWAX,WAXP,"$1,341,877,152.59",$0.7298,"1,838,578,401 WAXP *","$1,439,637,745.63"
2021-11-15,83,QTUMQtum,QTUM,"$1,637,021,158.24",$16.56,"98,865,275 QTUM *","$411,845,669.96"
2021-11-15,86,OMGOMG Network,OMG,"$1,565,495,966.98",$11.16,"140,245,398 OMG *","$748,920,282.40"
2021-11-15,85,OKBOKB,OKB,"$1,589,524,074.88",$26.49,"60,000,000 OKB *","$316,120,232.71"
2021-11-15,84,CRVCurve DAO Token,CRV,"$1,626,110,783.88",$3.9327,"413,487,283 CRV *","$185,560,480.06"
2021-11-15,82,HTHuobi Token,HT,"$1,643,931,339.35",$10.37,"158,468,323 HT *","$144,524,977.98"
2021-11-15,81,ICXICON,ICX,"$1,673,247,199.29",$2.4801,"674,679,396 ICX *","$238,827,486.72"
2021-11-15,80,BATBasic Attention Token,BAT,"$1,706,615,639.52",$1.1436,"1,492,278,662 BAT *","$371,083,023.94"
2021-11-15,79,XEMNEM,XEM,"$1,748,117,011.35",$0.1942,"8,999,999,999 XEM *","$99,049,008.46"
2021-11-15,78,TFUELTheta Fuel,TFUEL,"$1,780,065,928.74",$0.3358,"5,301,214,400 TFUEL *","$40,214,519.00"
2021-11-15,89,LPTLivepeer,LPT,"$1,387,624,142.91",$65.56,"21,164,655 LPT *","$163,503,386.82"
2021-11-15,76,NEXONexo,NEXO,"$1,928,347,865.64",$3.4435,"560,000,011 NEXO *","$30,706,504.97"
2021-11-15,77,IOTXIoTeX,IOTX,"$1,883,519,994.05",$0.1974,"9,540,779,324 IOTX *","$322,130,347.80"
2021-11-15,37,EGLDElrond,EGLD,"$6,205,533,376.67",$314.35,"19,740,649 EGLD *","$111,996,190.33"
2021-11-15,38,NEARNEAR Protocol,NEAR,"$6,048,563,776.21",$11.06,"546,836,258 NEAR *","$203,789,758.13"
2021-11-15,11,SHIBSHIBA INU,SHIB,"$29,273,338,571.59",$0.00005331,"549,095,509,738,353SHIB*","$2,588,941,476.80"
2021-11-15,21,ALGOAlgorand,ALGO,"$11,810,397,842.66",$1.8896,"6,250,095,979 ALGO *","$469,597,578.84"
2021-11-15,20,MATICPolygon,MATIC,"$11,745,453,802.71",$1.6917,"6,942,890,165MATIC*","$671,140,081.53"
2021-11-15,19,BCHBitcoin Cash,BCH,"$12,581,659,537.67",$665.64,"18,901,575BCH","$1,036,539,474.70"
2021-11-15,18,BUSDBinance USD,BUSD,"$12,779,366,503.68",$0.9987,"12,796,215,398BUSD*","$5,696,466,025.63"
2021-11-15,17,LINKChainlink,LINK,"$14,901,311,411.42",$32.01,"465,509,554LINK*","$828,524,193.94"
2021-11-15,15,WBTCWrapped Bitcoin,WBTC,"$15,180,329,971.20","$63,480.94","239,132WBTC*","$215,044,811.62"
2021-11-15,14,LTCLitecoin,LTC,"$18,125,863,846.42",$262.76,"68,981,695LTC","$2,797,322,396.89"
2021-11-15,23,VETVeChain,VET,"$10,457,416,964.81",$0.1626,"64,315,576,989 VET *","$952,599,174.00"
2021-11-15,16,UNIUniswap,UNI,"$15,040,263,948.01",$23.96,"627,823,667UNI*","$263,645,824.53"
2021-11-15,10,DOGEDogecoin,DOGE,"$33,894,398,676.54",$0.2565,"132,126,996,640DOGE","$1,028,469,310.40"
2021-11-15,8,DOTPolkadot,DOT,"$44,133,651,158.93",$44.69,"987,579,315DOT*","$1,217,037,805.60"
2021-11-15,7,XRPXRP,XRP,"$55,240,642,586.95",$1.1714,"47,158,974,920XRP*","$2,850,390,389.06"
2021-11-15,1,BTCBitcoin,BTC,"$1,199,611,097,093.65","$63,557.87","18,874,312BTC","$30,558,763,548.22"
2021-11-15,6,ADACardano,ADA,"$67,145,756,131.69",$2.0156,"33,313,246,915ADA","$1,411,134,706.67"
2021-11-15,5,SOLSolana,SOL,"$72,029,066,275.99",$237.55,"303,211,847SOL*","$2,414,551,003.20"
2021-11-15,4,USDTTether,USDT,"$73,975,829,727.32",$1.0015,"73,864,886,039USDT*","$64,113,625,425.93"
2021-11-15,3,BNBBinance Coin,BNB,"$105,593,244,416.98",$633.05,"166,801,148BNB*","$2,146,877,925.12"
2021-11-15,2,ETHEthereum,ETH,"$539,410,730,882.72","$4,557.50","118,356,617ETH","$16,275,851,298.50"
2021-11-15,9,USDCUSD Coin,USDC,"$34,412,056,738.15",$0.9996,"34,424,351,584USDC*","$4,118,012,759.59"
2021-11-15,49,KLAYKlaytn,KLAY,"$3,835,680,866.50",$1.5204,"2,522,853,303 KLAY *","$139,508,506.65"
2021-11-15,12,LUNATerra,LUNA,"$21,162,291,382.30",$48.05,"440,421,819LUNA*","$500,668,395.57"
2021-11-15,24,XLMStellar,XLM,"$9,137,212,495.39",$0.3759,"24,304,907,586 XLM *","$667,229,793.28"
2021-11-15,13,AVAXAvalanche,AVAX,"$20,607,860,765.17",$93.55,"220,286,577AVAX*","$1,202,984,507.83"
2021-11-15,26,AXSAxie Infinity,AXS,"$8,646,749,242.81",$141.97,"60,907,500 AXS *","$355,337,019.07"
2021-11-15,22,CROCrypto.com Coin,CRO,"$11,267,777,939.91",$0.446,"25,263,013,692 CRO *","$952,288,662.22"
2021-11-15,47,FLOWFlow,FLOW,"$4,128,690,369.85",$13.29,"310,613,212 FLOW *","$361,729,636.23"
2021-11-15,46,CAKEPancakeSwap,CAKE,"$4,593,670,919.50",$18.48,"248,574,485 CAKE *","$236,326,770.50"
2021-11-15,45,EOSEOS,EOS,"$4,662,947,208.43",$4.8003,"971,385,957 EOS *","$974,844,895.12"
2021-11-15,44,HNTHelium,HNT,"$4,833,787,870.70",$47.34,"102,104,046 HNT","$81,942,119.33"
2021-11-15,43,XMRMonero,XMR,"$4,823,669,231.09",$267.77,"18,014,104 XMR","$211,917,153.86"
2021-11-15,25,TRXTRON,TRX,"$8,857,280,718.08",$0.1236,"71,659,657,369 TRX *","$3,649,274,120.96"
2021-11-15,41,XTZTezos,XTZ,"$4,955,639,368.85",$5.7156,"867,042,300 XTZ *","$145,523,332.03"
2021-11-15,40,USTTerraUSD,UST,"$5,433,176,006.88",$1.0050,"5,406,318,596 UST *","$91,348,427.92"
2021-11-15,39,MANADecentraland,MANA,"$5,972,273,403.73",$3.2870,"1,816,921,491 MANA *","$2,068,495,820.77"
2021-11-15,42,GRTThe Graph,GRT,"$4,799,326,631.13",$1.0177,"4,715,735,200 GRT *","$167,827,076.22"
2021-11-15,48,AAVEAave,AAVE,"$3,989,177,048.69",$301.22,"13,243,463 AAVE *","$273,413,855.82"
2021-11-15,36,FTMFantom,FTM,"$6,270,269,629.83",$2.4638,"2,545,006,273 FTM *","$340,376,994.14"
2021-11-15,50,LRCLoopring,LRC,"$3,855,599,790.10",$2.9028,"1,328,253,790 LRC *","$822,045,701.73"
2021-11-15,28,FILFilecoin,FIL,"$7,511,058,908.79",$60.82,"123,491,939 FIL","$458,987,137.16"
2021-11-15,29,ETCEthereum Classic,ETC,"$7,178,019,825.91",$54.79,"131,012,442 ETC","$704,618,852.16"
2021-11-15,30,ATOMCosmos,ATOM,"$7,060,222,019.08",$31.43,"224,618,855 ATOM *","$426,592,369.56"
2021-11-15,31,BTCBBitcoin BEP2,BTCB,"$6,709,485,201.72","$63,833.38","105,109 BTCB *","$49,795,251.26"
2021-11-15,27,ICPInternet Computer,ICP,"$8,519,332,050.58",$46.74,"182,252,595 ICP *","$260,504,949.75"
2021-11-15,33,FTTFTX Token,FTT,"$6,585,653,944.93",$54.87,"120,014,732 FTT *","$192,713,439.51"
2021-11-15,34,DAIDai,DAI,"$6,475,985,836.72",$1.0002,"6,474,951,714 DAI *","$514,044,279.26"
2021-11-15,35,HBARHedera,HBAR,"$6,393,453,567.69",$0.4257,"15,018,941,582 HBAR *","$107,302,368.74"
2021-11-15,32,THETATHETA,THETA,"$6,789,501,629.88",$6.7895,"1,000,000,000 THETA *","$155,983,216.52"
2021-11-22,69,WAVESWaves,WAVES,"$2,231,520,507.78",$20.89,"106,820,554 WAVES *","$87,515,956.60"
2021-11-22,66,QNTQuant,QNT,"$2,643,980,696.25",$219.00,"12,072,738 QNT *","$62,600,744.23"
2021-11-22,67,CHZChiliz,CHZ,"$2,584,551,557.74",$0.4343,"5,951,749,373 CHZ *","$343,464,150.45"
2021-11-22,68,HOTHolo,HOT,"$2,251,864,246.36",$0.01301,"173,037,114,406 HOT *","$183,907,488.14"
2021-11-22,73,ARArweave,AR,"$1,996,329,906.08",$59.78,"33,394,701 AR *","$73,226,819.78"
2021-11-22,70,BTTBitTorrent,BTT,"$2,166,325,997.76",$0.003283,"659,952,625,000 BTT *","$433,089,307.50"
2021-11-22,65,RUNETHORChain,RUNE,"$2,664,063,166.70",$10.32,"258,210,215 RUNE *","$77,343,995.74"
2021-11-22,71,AMPAmp,AMP,"$2,100,801,653.00",$0.04975,"42,227,702,186 AMP","$29,948,311.41"
2021-11-22,72,DASHDash,DASH,"$2,060,173,489.08",$197.04,"10,455,736 DASH","$453,079,489.89"
2021-11-22,64,KDAKadena,KDA,"$2,683,025,884.62",$16.95,"158,266,841 KDA","$84,036,230.97"
2021-11-22,58,KSMKusama,KSM,"$2,859,073,685.10",$337.55,"8,470,098 KSM *","$116,324,332.65"
2021-11-22,63,ZECZcash,ZEC,"$2,715,279,885.86",$205.87,"13,189,550 ZEC","$1,059,398,290.65"
2021-11-22,61,STXStacks,STX,"$2,743,606,121.44",$2.1329,"1,286,314,736 STX *","$118,169,927.14"
